x_axis,desired_pos,actual_pos,error,actual_vel,commanded_torque
3.272000000000000000e+03,-2.062809999999999921e-01,-1.630139999999999922e-01,-4.326699999999999990e-02,7.971829999999999750e-01,-1.052630000000000088e+01
3.273000000000000000e+03,-2.066810000000000036e-01,-1.629990000000000050e-01,-4.368199999999999861e-02,3.099239999999999981e-02,-1.052630000000000088e+01
3.274000000000000000e+03,-2.070599999999999941e-01,-1.633660000000000112e-01,-4.369399999999998285e-02,-7.354690000000000394e-01,-1.052630000000000088e+01
3.275000000000000000e+03,-2.074580000000000035e-01,-1.641170000000000129e-01,-4.334099999999999064e-02,-1.502189999999999914e+00,1.052630000000000088e+01
3.276000000000000000e+03,-2.078329999999999900e-01,-1.652520000000000100e-01,-4.258099999999997998e-02,-2.268269999999999786e+00,1.052630000000000088e+01
3.277000000000000000e+03,-2.082410000000000094e-01,-1.667679999999999996e-01,-4.147300000000000986e-02,-3.033679999999999932e+00,1.052630000000000088e+01
3.278000000000000000e+03,-2.086010000000000086e-01,-1.679019999999999957e-01,-4.069900000000001294e-02,-2.266579999999999817e+00,1.052630000000000088e+01
3.279000000000000000e+03,-2.089920000000000111e-01,-1.686509999999999954e-01,-4.034100000000001573e-02,-1.499190000000000023e+00,1.052630000000000088e+01
3.280000000000000000e+03,-2.093629999999999936e-01,-1.690170000000000006e-01,-4.034599999999999298e-02,-7.315430000000000543e-01,-1.052630000000000088e+01
3.281000000000000000e+03,-2.097499999999999920e-01,-1.689990000000000103e-01,-4.075099999999998168e-02,3.546099999999999947e-02,-1.052630000000000088e+01
3.282000000000000000e+03,-2.101619999999999877e-01,-1.685979999999999979e-01,-4.156399999999998984e-02,8.017870000000000275e-01,-1.052630000000000088e+01
3.283000000000000000e+03,-2.104989999999999917e-01,-1.685810000000000086e-01,-4.191799999999998305e-02,3.559620000000000145e-02,-1.052630000000000088e+01
3.284000000000000000e+03,-2.108639999999999959e-01,-1.689460000000000128e-01,-4.191799999999998305e-02,-7.308649999999999869e-01,-1.052630000000000088e+01
3.285000000000000000e+03,-2.112449999999999883e-01,-1.696950000000000125e-01,-4.154999999999997584e-02,-1.497589999999999977e+00,1.052630000000000088e+01
3.286000000000000000e+03,-2.116079999999999905e-01,-1.708270000000000066e-01,-4.078099999999998393e-02,-2.263659999999999783e+00,1.052630000000000088e+01
3.287000000000000000e+03,-2.119910000000000128e-01,-1.723409999999999942e-01,-3.965000000000001856e-02,-3.029079999999999995e+00,1.052630000000000088e+01
3.288000000000000000e+03,-2.123420000000000030e-01,-1.734719999999999873e-01,-3.887000000000001565e-02,-2.261969999999999814e+00,1.052630000000000088e+01
3.289000000000000000e+03,-2.127169999999999894e-01,-1.742200000000000137e-01,-3.849699999999997568e-02,-1.494590000000000085e+00,1.052630000000000088e+01
3.290000000000000000e+03,-2.130710000000000104e-01,-1.745829999999999882e-01,-3.848800000000002219e-02,-7.269440000000000346e-01,-9.837930000000000064e+00
3.291000000000000000e+03,-2.134419999999999928e-01,-1.745629999999999959e-01,-3.887899999999999689e-02,4.005910000000000026e-02,-1.052630000000000088e+01
3.292000000000000000e+03,-2.137940000000000118e-01,-1.741600000000000092e-01,-3.963400000000000256e-02,8.063839999999999897e-01,-1.052630000000000088e+01
3.293000000000000000e+03,-2.141609999999999903e-01,-1.741320000000000090e-01,-4.002899999999998126e-02,5.501700000000000340e-02,-1.052630000000000088e+01
3.294000000000000000e+03,-2.145090000000000052e-01,-1.744880000000000042e-01,-4.002100000000000102e-02,-7.114479999999999693e-01,-1.052630000000000088e+01
3.295000000000000000e+03,-2.148740000000000094e-01,-1.752269999999999939e-01,-3.964700000000001556e-02,-1.478169999999999984e+00,1.052630000000000088e+01
3.296000000000000000e+03,-2.152189999999999936e-01,-1.763490000000000058e-01,-3.886999999999998789e-02,-2.244270000000000209e+00,1.052630000000000088e+01
3.297000000000000000e+03,-2.155809999999999949e-01,-1.778540000000000121e-01,-3.772699999999998277e-02,-3.009700000000000042e+00,1.052630000000000088e+01
3.298000000000000000e+03,-2.159230000000000038e-01,-1.789749999999999952e-01,-3.694800000000000861e-02,-2.242620000000000058e+00,1.052630000000000088e+01
3.299000000000000000e+03,-2.162810000000000010e-01,-1.797130000000000116e-01,-3.656799999999998940e-02,-1.475260000000000016e+00,1.052630000000000088e+01
3.300000000000000000e+03,-2.166190000000000060e-01,-1.800670000000000048e-01,-3.655200000000000116e-02,-7.076369999999999605e-01,-8.481080000000000396e+00
3.301000000000000000e+03,-2.169740000000000002e-01,-1.800370000000000026e-01,-3.693699999999999761e-02,5.934500000000000192e-02,-1.052630000000000088e+01
3.302000000000000000e+03,-2.173080000000000012e-01,-1.796240000000000059e-01,-3.768399999999999528e-02,8.256489999999999663e-01,-1.052630000000000088e+01
3.303000000000000000e+03,-2.176599999999999924e-01,-1.795249999999999901e-01,-3.813500000000000223e-02,1.983610000000000095e-01,-1.052630000000000088e+01
3.304000000000000000e+03,-2.179919999999999913e-01,-1.798089999999999966e-01,-3.818299999999999472e-02,-5.681580000000000519e-01,-1.052630000000000088e+01
3.305000000000000000e+03,-2.183400000000000063e-01,-1.804769999999999985e-01,-3.786300000000000776e-02,-1.334929999999999950e+00,1.052630000000000088e+01
3.306000000000000000e+03,-2.186690000000000023e-01,-1.815269999999999939e-01,-3.714200000000000834e-02,-2.101220000000000088e+00,1.052630000000000088e+01
3.307000000000000000e+03,-2.190130000000000132e-01,-1.829610000000000125e-01,-3.605200000000000071e-02,-2.866830000000000211e+00,1.052630000000000088e+01
3.308000000000000000e+03,-2.193400000000000072e-01,-1.840110000000000079e-01,-3.532899999999999929e-02,-2.099950000000000205e+00,1.052630000000000088e+01
3.309000000000000000e+03,-2.196809999999999874e-01,-1.846770000000000078e-01,-3.500399999999997958e-02,-1.332780000000000076e+00,1.052630000000000088e+01
3.310000000000000000e+03,-2.200030000000000041e-01,-1.849600000000000133e-01,-3.504299999999999082e-02,-5.653319999999999457e-01,-1.052630000000000088e+01
3.311000000000000000e+03,-2.203400000000000081e-01,-1.848589999999999955e-01,-3.548100000000001253e-02,2.014720000000000122e-01,-1.052630000000000088e+01
3.312000000000000000e+03,-2.206589999999999940e-01,-1.843750000000000111e-01,-3.628399999999998293e-02,9.675939999999999541e-01,-1.052630000000000088e+01
3.313000000000000000e+03,-2.209929999999999950e-01,-1.842749999999999944e-01,-3.671800000000000064e-02,2.012160000000000060e-01,-1.052630000000000088e+01
3.314000000000000000e+03,-2.213080000000000047e-01,-1.845569999999999988e-01,-3.675100000000000589e-02,-5.654280000000000417e-01,-1.052630000000000088e+01
3.315000000000000000e+03,-2.216390000000000027e-01,-1.852239999999999998e-01,-3.641500000000000292e-02,-1.332330000000000014e+00,1.052630000000000088e+01
3.316000000000000000e+03,-2.219520000000000104e-01,-1.862729999999999941e-01,-3.567900000000001626e-02,-2.098580000000000112e+00,1.052630000000000088e+01
3.317000000000000000e+03,-2.222800000000000054e-01,-1.877050000000000107e-01,-3.457499999999999463e-02,-2.864160000000000039e+00,1.052630000000000088e+01
3.318000000000000000e+03,-2.225880000000000081e-01,-1.887540000000000051e-01,-3.383400000000000296e-02,-2.097240000000000215e+00,1.052630000000000088e+01
3.319000000000000000e+03,-2.229130000000000000e-01,-1.894190000000000040e-01,-3.349399999999999600e-02,-1.330030000000000046e+00,1.052630000000000088e+01
3.320000000000000000e+03,-2.232179999999999997e-01,-1.897000000000000075e-01,-3.351799999999999224e-02,-5.625499999999999945e-01,-1.052630000000000088e+01
3.321000000000000000e+03,-2.235379999999999867e-01,-1.895979999999999888e-01,-3.393999999999999795e-02,2.042899999999999994e-01,-1.052630000000000088e+01
3.322000000000000000e+03,-2.238400000000000112e-01,-1.891120000000000023e-01,-3.472800000000000886e-02,9.704479999999999773e-01,-1.052630000000000088e+01
3.323000000000000000e+03,-2.241579999999999961e-01,-1.890100000000000113e-01,-3.514799999999998481e-02,2.041040000000000076e-01,-1.052630000000000088e+01
3.324000000000000000e+03,-2.244559999999999889e-01,-1.892919999999999880e-01,-3.516400000000000081e-02,-5.625069999999999792e-01,-1.052630000000000088e+01
3.325000000000000000e+03,-2.247699999999999976e-01,-1.899560000000000137e-01,-3.481399999999998385e-02,-1.329369999999999941e+00,1.052630000000000088e+01
3.326000000000000000e+03,-2.250649999999999873e-01,-1.910040000000000071e-01,-3.406099999999998018e-02,-2.095590000000000064e+00,1.052630000000000088e+01
3.327000000000000000e+03,-2.253769999999999940e-01,-1.924349999999999949e-01,-3.294199999999999906e-02,-2.861149999999999860e+00,1.052630000000000088e+01
3.328000000000000000e+03,-2.256680000000000075e-01,-1.934819999999999873e-01,-3.218600000000002015e-02,-2.094190000000000218e+00,1.052630000000000088e+01
3.329000000000000000e+03,-2.259740000000000082e-01,-1.941450000000000120e-01,-3.182899999999999618e-02,-1.326950000000000074e+00,1.052630000000000088e+01
3.330000000000000000e+03,-2.262609999999999899e-01,-1.944249999999999867e-01,-3.183600000000000319e-02,-5.594409999999999661e-01,-1.023119999999999941e+01
3.331000000000000000e+03,-2.265639999999999876e-01,-1.943209999999999937e-01,-3.224299999999999389e-02,2.074259999999999993e-01,-1.052630000000000088e+01
3.332000000000000000e+03,-2.268489999999999951e-01,-1.938340000000000063e-01,-3.301499999999998880e-02,9.736129999999999507e-01,-1.052630000000000088e+01
3.333000000000000000e+03,-2.271489999999999898e-01,-1.937309999999999865e-01,-3.341800000000000326e-02,2.072970000000000090e-01,-1.052630000000000088e+01
3.334000000000000000e+03,-2.274309999999999943e-01,-1.940099999999999880e-01,-3.342100000000000626e-02,-5.592880000000000074e-01,-1.052630000000000088e+01
3.335000000000000000e+03,-2.277270000000000127e-01,-1.946740000000000137e-01,-3.305299999999999905e-02,-1.326130000000000031e+00,1.052630000000000088e+01
3.336000000000000000e+03,-2.280050000000000132e-01,-1.957200000000000051e-01,-3.228500000000000814e-02,-2.092319999999999958e+00,1.052630000000000088e+01
3.337000000000000000e+03,-2.282980000000000009e-01,-1.971489999999999909e-01,-3.114900000000001001e-02,-2.857850000000000001e+00,1.052630000000000088e+01
3.338000000000000000e+03,-2.285719999999999974e-01,-1.981940000000000091e-01,-3.037799999999998835e-02,-2.090869999999999784e+00,1.052630000000000088e+01
3.339000000000000000e+03,-2.288610000000000089e-01,-1.988560000000000050e-01,-3.000500000000000389e-02,-1.323609999999999953e+00,1.052630000000000088e+01
3.340000000000000000e+03,-2.291320000000000023e-01,-1.991340000000000054e-01,-2.999799999999999689e-02,-5.560749999999999860e-01,-8.193649999999999878e+00
3.341000000000000000e+03,-2.294160000000000088e-01,-1.990280000000000105e-01,-3.038799999999999835e-02,2.108150000000000024e-01,-1.052630000000000088e+01
3.342000000000000000e+03,-2.296850000000000003e-01,-1.985399999999999943e-01,-3.114500000000000601e-02,9.770250000000000323e-01,-1.052630000000000088e+01
3.343000000000000000e+03,-2.299869999999999970e-01,-1.983520000000000005e-01,-3.163499999999999646e-02,3.759370000000000211e-01,-1.052630000000000088e+01
3.344000000000000000e+03,-2.302309999999999912e-01,-1.985470000000000013e-01,-3.168399999999998995e-02,-3.906729999999999925e-01,-1.052630000000000088e+01
3.345000000000000000e+03,-2.305099999999999927e-01,-1.991259999999999974e-01,-3.138399999999999523e-02,-1.157540000000000013e+00,1.052630000000000088e+01
3.346000000000000000e+03,-2.307690000000000019e-01,-2.000879999999999881e-01,-3.068100000000001382e-02,-1.923929999999999918e+00,1.052630000000000088e+01
3.347000000000000000e+03,-2.310419999999999974e-01,-2.014330000000000009e-01,-2.960899999999999643e-02,-2.689659999999999940e+00,1.052630000000000088e+01
3.348000000000000000e+03,-2.313000000000000056e-01,-2.023939999999999906e-01,-2.890600000000001502e-02,-1.922900000000000054e+00,1.052630000000000088e+01
3.349000000000000000e+03,-2.315699999999999981e-01,-2.029720000000000135e-01,-2.859799999999998454e-02,-1.155839999999999979e+00,1.052630000000000088e+01
3.350000000000000000e+03,-2.318240000000000023e-01,-2.031669999999999865e-01,-2.865700000000001579e-02,-3.885129999999999972e-01,-1.052630000000000088e+01
3.351000000000000000e+03,-2.320899999999999908e-01,-2.029769999999999908e-01,-2.911299999999999999e-02,3.781809999999999894e-01,-1.052630000000000088e+01
3.352000000000000000e+03,-2.323429999999999940e-01,-2.024050000000000016e-01,-2.993799999999999240e-02,1.144190000000000040e+00,-1.052630000000000088e+01
3.353000000000000000e+03,-2.326040000000000052e-01,-2.022170000000000079e-01,-3.038699999999999735e-02,3.777099999999999902e-01,-1.052630000000000088e+01
3.354000000000000000e+03,-2.328510000000000024e-01,-2.024110000000000076e-01,-3.043999999999999484e-02,-3.890350000000000197e-01,-1.052630000000000088e+01
3.355000000000000000e+03,-2.331090000000000106e-01,-2.029890000000000028e-01,-3.012000000000000788e-02,-1.156029999999999891e+00,1.052630000000000088e+01
3.356000000000000000e+03,-2.333540000000000059e-01,-2.039499999999999924e-01,-2.940400000000001346e-02,-1.922379999999999978e+00,1.052630000000000088e+01
3.357000000000000000e+03,-2.336080000000000101e-01,-2.052940000000000043e-01,-2.831400000000000583e-02,-2.688060000000000116e+00,1.052630000000000088e+01
3.358000000000000000e+03,-2.338500000000000023e-01,-2.062549999999999939e-01,-2.759500000000000841e-02,-1.921240000000000059e+00,1.052630000000000088e+01
3.359000000000000000e+03,-2.341010000000000035e-01,-2.068319999999999881e-01,-2.726900000000001545e-02,-1.154120000000000035e+00,1.052630000000000088e+01
3.360000000000000000e+03,-2.343379999999999908e-01,-2.070249999999999868e-01,-2.731300000000000394e-02,-3.867360000000000242e-01,-1.052630000000000088e+01
3.361000000000000000e+03,-2.345849999999999880e-01,-2.068349999999999911e-01,-2.774999999999999689e-02,3.800120000000000164e-01,-1.052630000000000088e+01
3.362000000000000000e+03,-2.348190000000000000e-01,-2.062620000000000009e-01,-2.855699999999999905e-02,1.146079999999999988e+00,-1.052630000000000088e+01
3.363000000000000000e+03,-2.350619999999999932e-01,-2.060720000000000052e-01,-2.898999999999998800e-02,3.796479999999999855e-01,-1.052630000000000088e+01
3.364000000000000000e+03,-2.352920000000000011e-01,-2.062660000000000049e-01,-2.902599999999999625e-02,-3.870469999999999744e-01,-1.052630000000000088e+01
3.365000000000000000e+03,-2.355319999999999914e-01,-2.068429999999999991e-01,-2.868899999999999229e-02,-1.153990000000000071e+00,1.052630000000000088e+01
3.366000000000000000e+03,-2.357589999999999963e-01,-2.078029999999999877e-01,-2.795600000000000862e-02,-1.920299999999999896e+00,1.052630000000000088e+01
3.367000000000000000e+03,-2.359940000000000093e-01,-2.091459999999999986e-01,-2.684800000000001075e-02,-2.685929999999999929e+00,1.052630000000000088e+01
3.368000000000000000e+03,-2.362170000000000103e-01,-2.101059999999999872e-01,-2.611100000000002308e-02,-1.919059999999999988e+00,1.052630000000000088e+01
3.369000000000000000e+03,-2.364489999999999925e-01,-2.106820000000000082e-01,-2.576699999999998436e-02,-1.151899999999999924e+00,1.052630000000000088e+01
3.370000000000000000e+03,-2.366689999999999905e-01,-2.108740000000000059e-01,-2.579499999999998461e-02,-3.844670000000000032e-01,-1.052630000000000088e+01
3.371000000000000000e+03,-2.368969999999999965e-01,-2.106830000000000092e-01,-2.621399999999998731e-02,3.823239999999999972e-01,-1.052630000000000088e+01
3.372000000000000000e+03,-2.371139999999999914e-01,-2.101079999999999892e-01,-2.700600000000000223e-02,1.148430000000000062e+00,-1.052630000000000088e+01
3.373000000000000000e+03,-2.373369999999999924e-01,-2.099169999999999925e-01,-2.741999999999999993e-02,3.820459999999999967e-01,-1.052630000000000088e+01
3.374000000000000000e+03,-2.375510000000000121e-01,-2.101099999999999912e-01,-2.744100000000002093e-02,-3.846089999999999787e-01,-1.052630000000000088e+01
3.375000000000000000e+03,-2.377710000000000101e-01,-2.106850000000000112e-01,-2.708599999999999897e-02,-1.151520000000000099e+00,1.052630000000000088e+01
3.376000000000000000e+03,-2.379799999999999971e-01,-2.116439999999999988e-01,-2.633599999999999830e-02,-1.917780000000000040e+00,1.052630000000000088e+01
3.377000000000000000e+03,-2.381979999999999931e-01,-2.129860000000000086e-01,-2.521199999999998442e-02,-2.683370000000000033e+00,1.052630000000000088e+01
3.378000000000000000e+03,-2.384040000000000048e-01,-2.139439999999999953e-01,-2.446000000000000951e-02,-1.916469999999999896e+00,1.052630000000000088e+01
3.379000000000000000e+03,-2.386149999999999938e-01,-2.145189999999999875e-01,-2.409600000000000630e-02,-1.149270000000000014e+00,1.052630000000000088e+01
3.380000000000000000e+03,-2.388190000000000035e-01,-2.147100000000000120e-01,-2.410899999999999155e-02,-3.818039999999999767e-01,-9.840299999999999159e+00
3.381000000000000000e+03,-2.390289999999999915e-01,-2.145170000000000132e-01,-2.451199999999997825e-02,3.850199999999999734e-01,-1.052630000000000088e+01
3.382000000000000000e+03,-2.392259999999999942e-01,-2.139419999999999933e-01,-2.528400000000000092e-02,1.151159999999999961e+00,-1.052630000000000088e+01
3.383000000000000000e+03,-2.394320000000000059e-01,-2.137419999999999876e-01,-2.569000000000001838e-02,3.994170000000000220e-01,-1.052630000000000088e+01
3.384000000000000000e+03,-2.396230000000000027e-01,-2.139260000000000050e-01,-2.569699999999999762e-02,-3.672090000000000076e-01,-1.052630000000000088e+01
3.385000000000000000e+03,-2.398260000000000114e-01,-2.144929999999999892e-01,-2.533300000000002217e-02,-1.134090000000000042e+00,1.052630000000000088e+01
3.386000000000000000e+03,-2.400150000000000061e-01,-2.154429999999999956e-01,-2.457200000000001050e-02,-1.900339999999999918e+00,1.052630000000000088e+01
3.387000000000000000e+03,-2.402120000000000088e-01,-2.167759999999999965e-01,-2.343600000000001238e-02,-2.665929999999999911e+00,1.052630000000000088e+01
3.388000000000000000e+03,-2.403990000000000016e-01,-2.177250000000000019e-01,-2.267399999999999971e-02,-1.899010000000000087e+00,1.052630000000000088e+01
3.389000000000000000e+03,-2.405930000000000013e-01,-2.182910000000000128e-01,-2.230199999999998850e-02,-1.131799999999999917e+00,1.052630000000000088e+01
3.390000000000000000e+03,-2.407769999999999910e-01,-2.184730000000000005e-01,-2.230399999999999050e-02,-3.643310000000000159e-01,-8.547420000000000684e+00
3.391000000000000000e+03,-2.409679999999999878e-01,-2.182719999999999938e-01,-2.269599999999999396e-02,4.025009999999999977e-01,-1.052630000000000088e+01
3.392000000000000000e+03,-2.411470000000000002e-01,-2.176879999999999926e-01,-2.345900000000000762e-02,1.168649999999999967e+00,-1.052630000000000088e+01
3.393000000000000000e+03,-2.413470000000000060e-01,-2.174200000000000021e-01,-2.392700000000000382e-02,5.351620000000000266e-01,-1.052630000000000088e+01
3.394000000000000000e+03,-2.415080000000000005e-01,-2.175360000000000071e-01,-2.397199999999999331e-02,-2.314900000000000013e-01,-1.052630000000000088e+01
3.395000000000000000e+03,-2.416919999999999902e-01,-2.180350000000000066e-01,-2.365699999999998360e-02,-9.983969999999999789e-01,1.052630000000000088e+01
3.396000000000000000e+03,-2.418629999999999947e-01,-2.189180000000000015e-01,-2.294499999999999318e-02,-1.764799999999999924e+00,1.052630000000000088e+01
3.397000000000000000e+03,-2.420410000000000061e-01,-2.201829999999999898e-01,-2.185800000000001631e-02,-2.530539999999999790e+00,1.052630000000000088e+01
3.398000000000000000e+03,-2.422100000000000086e-01,-2.210650000000000115e-01,-2.114499999999999713e-02,-1.763789999999999969e+00,1.052630000000000088e+01
3.399000000000000000e+03,-2.423849999999999894e-01,-2.215630000000000099e-01,-2.082199999999997941e-02,-9.967329999999999801e-01,1.052630000000000088e+01
3.400000000000000000e+03,-2.425489999999999868e-01,-2.216779999999999862e-01,-2.087100000000000066e-02,-2.294120000000000048e-01,-1.052630000000000088e+01
3.401000000000000000e+03,-2.427189999999999903e-01,-2.214089999999999947e-01,-2.130999999999999561e-02,5.372710000000000541e-01,-1.052630000000000088e+01
3.402000000000000000e+03,-2.428800000000000125e-01,-2.207570000000000088e-01,-2.212300000000000377e-02,1.303269999999999929e+00,-1.052630000000000088e+01
3.403000000000000000e+03,-2.430470000000000130e-01,-2.204889999999999906e-01,-2.255800000000002248e-02,5.367849999999999566e-01,-1.052630000000000088e+01
3.404000000000000000e+03,-2.432040000000000035e-01,-2.206039999999999945e-01,-2.260000000000000897e-02,-2.299670000000000047e-01,-1.052630000000000088e+01
3.405000000000000000e+03,-2.433670000000000000e-01,-2.211029999999999940e-01,-2.226400000000000601e-02,-9.969710000000000516e-01,1.052630000000000088e+01
3.406000000000000000e+03,-2.435209999999999875e-01,-2.219839999999999869e-01,-2.153700000000000059e-02,-1.763330000000000064e+00,1.052630000000000088e+01
3.407000000000000000e+03,-2.436790000000000067e-01,-2.232490000000000030e-01,-2.043000000000000371e-02,-2.529020000000000046e+00,1.052630000000000088e+01
3.408000000000000000e+03,-2.438299999999999912e-01,-2.241299999999999959e-01,-1.969999999999999529e-02,-1.762210000000000054e+00,1.052630000000000088e+01
3.409000000000000000e+03,-2.439830000000000054e-01,-2.246269999999999933e-01,-1.935600000000001208e-02,-9.950999999999999845e-01,1.052630000000000088e+01
3.410000000000000000e+03,-2.441309999999999869e-01,-2.247409999999999963e-01,-1.938999999999999058e-02,-2.277280000000000137e-01,-1.052630000000000088e+01
3.411000000000000000e+03,-2.442819999999999991e-01,-2.244720000000000049e-01,-1.980999999999999428e-02,5.390070000000000139e-01,-1.052630000000000088e+01
3.412000000000000000e+03,-2.444240000000000024e-01,-2.238189999999999902e-01,-2.060500000000001219e-02,1.305060000000000109e+00,-1.052630000000000088e+01
3.413000000000000000e+03,-2.445710000000000106e-01,-2.235499999999999987e-01,-2.102100000000001190e-02,5.386220000000000452e-01,-1.052630000000000088e+01
3.414000000000000000e+03,-2.447090000000000098e-01,-2.236640000000000017e-01,-2.104500000000000814e-02,-2.280830000000000080e-01,-1.052630000000000088e+01
3.415000000000000000e+03,-2.448519999999999863e-01,-2.241609999999999991e-01,-2.069099999999998718e-02,-9.950419999999999821e-01,1.052630000000000088e+01
3.416000000000000000e+03,-2.449870000000000103e-01,-2.250419999999999920e-01,-1.994500000000001827e-02,-1.761349999999999971e+00,1.052630000000000088e+01
3.417000000000000000e+03,-2.451260000000000105e-01,-2.263060000000000072e-01,-1.882000000000000339e-02,-2.527000000000000135e+00,1.052630000000000088e+01
3.418000000000000000e+03,-2.452580000000000038e-01,-2.271859999999999991e-01,-1.807200000000000473e-02,-1.760140000000000038e+00,1.052630000000000088e+01
3.419000000000000000e+03,-2.453930000000000000e-01,-2.276819999999999955e-01,-1.771100000000000452e-02,-9.929940000000000433e-01,1.052630000000000088e+01
3.420000000000000000e+03,-2.455199999999999882e-01,-2.277949999999999975e-01,-1.772499999999999076e-02,-2.255810000000000037e-01,-9.990930000000000533e+00
3.421000000000000000e+03,-2.456510000000000082e-01,-2.275240000000000040e-01,-1.812700000000000422e-02,5.411930000000000351e-01,-1.052630000000000088e+01
3.422000000000000000e+03,-2.457749999999999935e-01,-2.268709999999999893e-01,-1.890400000000000413e-02,1.307290000000000063e+00,-1.052630000000000088e+01
3.423000000000000000e+03,-2.459020000000000095e-01,-2.265999999999999959e-01,-1.930200000000001359e-02,5.417170000000000041e-01,-1.052630000000000088e+01
3.424000000000000000e+03,-2.460229999999999917e-01,-2.267119999999999969e-01,-1.931099999999999484e-02,-2.249510000000000121e-01,-1.052630000000000088e+01
3.425000000000000000e+03,-2.461480000000000057e-01,-2.272079999999999933e-01,-1.894000000000001238e-02,-9.918740000000000334e-01,1.052630000000000088e+01
3.426000000000000000e+03,-2.462610000000000077e-01,-2.280870000000000120e-01,-1.817399999999999571e-02,-1.758150000000000102e+00,1.052630000000000088e+01
3.427000000000000000e+03,-2.463809999999999889e-01,-2.293489999999999973e-01,-1.703199999999999159e-02,-2.523759999999999781e+00,1.052630000000000088e+01
3.428000000000000000e+03,-2.464929999999999899e-01,-2.302279999999999882e-01,-1.626500000000000168e-02,-1.756869999999999932e+00,1.052630000000000088e+01
3.429000000000000000e+03,-2.466089999999999949e-01,-2.307230000000000114e-01,-1.588599999999998347e-02,-9.896930000000000449e-01,1.052630000000000088e+01
3.430000000000000000e+03,-2.467169999999999919e-01,-2.308340000000000114e-01,-1.588299999999998047e-02,-2.222490000000000021e-01,-7.948039999999999772e+00
3.431000000000000000e+03,-2.468319999999999959e-01,-2.305609999999999882e-01,-1.627100000000000768e-02,5.445539999999999825e-01,-1.052630000000000088e+01
3.432000000000000000e+03,-2.469330000000000136e-01,-2.299059999999999993e-01,-1.702700000000001435e-02,1.310680000000000067e+00,-1.052630000000000088e+01
3.433000000000000000e+03,-2.470410000000000106e-01,-2.295399999999999940e-01,-1.750100000000001654e-02,7.319710000000000383e-01,-1.052630000000000088e+01
3.434000000000000000e+03,-2.471409999999999996e-01,-2.295570000000000110e-01,-1.758399999999998853e-02,-3.472070000000000017e-02,-1.052630000000000088e+01
3.435000000000000000e+03,-2.472449999999999926e-01,-2.299579999999999957e-01,-1.728699999999999681e-02,-8.016670000000000185e-01,1.052630000000000088e+01
3.436000000000000000e+03,-2.473420000000000063e-01,-2.307420000000000027e-01,-1.660000000000000364e-02,-1.568170000000000064e+00,1.052630000000000088e+01
3.437000000000000000e+03,-2.474419999999999953e-01,-2.319090000000000040e-01,-1.553299999999999126e-02,-2.334000000000000075e+00,1.052630000000000088e+01
3.438000000000000000e+03,-2.475350000000000050e-01,-2.326930000000000109e-01,-1.484199999999999409e-02,-1.567360000000000086e+00,1.052630000000000088e+01
3.439000000000000000e+03,-2.476299999999999890e-01,-2.330929999999999946e-01,-1.453699999999999437e-02,-8.004059999999999508e-01,1.052630000000000088e+01
3.440000000000000000e+03,-2.477199999999999958e-01,-2.331100000000000116e-01,-1.460999999999998411e-02,-3.318569999999999853e-02,-1.052630000000000088e+01
3.441000000000000000e+03,-2.478100000000000025e-01,-2.327430000000000054e-01,-1.506699999999999706e-02,7.334000000000000519e-01,-1.052630000000000088e+01
3.442000000000000000e+03,-2.478970000000000062e-01,-2.319930000000000048e-01,-1.590400000000000147e-02,1.499300000000000077e+00,-1.052630000000000088e+01
3.443000000000000000e+03,-2.479840000000000100e-01,-2.316269999999999996e-01,-1.635700000000001042e-02,7.327230000000000132e-01,-1.052630000000000088e+01
3.444000000000000000e+03,-2.480660000000000087e-01,-2.316439999999999888e-01,-1.642200000000001991e-02,-3.412069999999999687e-02,-1.052630000000000088e+01
3.445000000000000000e+03,-2.481490000000000085e-01,-2.320450000000000013e-01,-1.610400000000000720e-02,-8.012139999999999818e-01,1.052630000000000088e+01
3.446000000000000000e+03,-2.482270000000000032e-01,-2.328290000000000082e-01,-1.539799999999999502e-02,-1.567660000000000053e+00,1.052630000000000088e+01
3.447000000000000000e+03,-2.483069999999999999e-01,-2.339950000000000085e-01,-1.431199999999999140e-02,-2.333429999999999893e+00,1.052630000000000088e+01
3.448000000000000000e+03,-2.483809999999999907e-01,-2.347789999999999877e-01,-1.360200000000000298e-02,-1.566719999999999891e+00,1.052630000000000088e+01
3.449000000000000000e+03,-2.484560000000000102e-01,-2.351789999999999992e-01,-1.327700000000001102e-02,-7.996980000000000199e-01,1.052630000000000088e+01
3.450000000000000000e+03,-2.485259999999999969e-01,-2.351949999999999874e-01,-1.333100000000000951e-02,-3.241379999999999956e-02,-1.052630000000000088e+01
3.451000000000000000e+03,-2.485980000000000134e-01,-2.348280000000000090e-01,-1.377000000000000446e-02,7.342340000000000533e-01,-1.052630000000000088e+01
3.452000000000000000e+03,-2.486649999999999971e-01,-2.340780000000000083e-01,-1.458699999999998886e-02,1.500199999999999978e+00,-1.052630000000000088e+01
3.453000000000000000e+03,-2.487320000000000086e-01,-2.337110000000000021e-01,-1.502100000000000657e-02,7.336819999999999453e-01,-1.052630000000000088e+01
3.454000000000000000e+03,-2.487939999999999874e-01,-2.337269999999999903e-01,-1.506699999999999706e-02,-3.310219999999999829e-02,-1.052630000000000088e+01
