0.888225, -0.000323564, 0.636079, 0, 0, 0
0.888225, -0.000323564, 0.636079, -0.000215976, -0.000158229, 8.04885e-08
0.888225, -0.000323564, 0.636079, -0.000444094, -0.000325352, 1.65502e-07
0.888225, -0.000323564, 0.636079, -0.000682948, -0.000500342, 2.54516e-07
0.888225, -0.000323564, 0.636079, -0.000931018, -0.000682082, 3.46965e-07
0.888225, -0.000323564, 0.636079, -0.00118669, -0.000869394, 4.42248e-07
0.888225, -0.000323564, 0.636079, -0.00144831, -0.00106106, 5.39747e-07
0.888225, -0.000323564, 0.636079, -0.00171421, -0.00125586, 6.38839e-07
0.888225, -0.000323564, 0.636079, -0.00198272, -0.00145258, 7.38907e-07
0.888225, -0.000323564, 0.636079, -0.00225225, -0.00165004, 8.39353e-07
0.888225, -0.000323564, 0.636079, -0.00252126, -0.00184713, 9.39605e-07
0.888225, -0.000323564, 0.636079, -0.00278832, -0.00204278, 1.03913e-06
0.888225, -0.000323564, 0.636079, -0.00305211, -0.00223604, 1.13744e-06
0.888225, -0.000323564, 0.636079, -0.00331145, -0.00242603, 1.23409e-06
0.888225, -0.000323564, 0.636079, -0.00356527, -0.00261199, 1.32868e-06
0.888225, -0.000323564, 0.636079, -0.00381266, -0.00279323, 1.42087e-06
0.888225, -0.000323564, 0.636079, -0.00405285, -0.0029692, 1.51039e-06
0.888225, -0.000323564, 0.636079, -0.00428519, -0.00313942, 1.59697e-06
0.888225, -0.000323564, 0.636079, -0.00450918, -0.00330352, 1.68045e-06
0.888225, -0.000323564, 0.636079, -0.00472443, -0.00346121, 1.76067e-06
0.888225, -0.000323564, 0.636079, -0.00493067, -0.00361231, 1.83753e-06
0.888225, -0.000323564, 0.636079, -0.00512773, -0.00375667, 1.91096e-06
0.888225, -0.000323564, 0.636079, -0.00531552, -0.00389425, 1.98095e-06
0.888225, -0.000323564, 0.636079, -0.00549405, -0.00402505, 2.04748e-06
0.888225, -0.000323564, 0.636079, -0.0056634, -0.00414912, 2.11059e-06
0.888225, -0.000323564, 0.636079, -0.00582369, -0.00426655, 2.17033e-06
0.888225, -0.000323564, 0.636079, -0.00597512, -0.00437749, 2.22677e-06
0.888225, -0.000323564, 0.636079, -0.00611792, -0.00448211, 2.27998e-06
0.888225, -0.000323564, 0.636079, -0.00625234, -0.00458059, 2.33007e-06
0.888225, -0.000323564, 0.636079, -0.00637866, -0.00467314, 2.37715e-06
0.888225, -0.000323564, 0.636079, -0.00649721, -0.00475999, 2.42133e-06
0.888225, -0.000323564, 0.636079, -0.0066083, -0.00484137, 2.46273e-06
0.888225, -0.000323564, 0.636079, -0.00671226, -0.00491754, 2.50148e-06
0.888225, -0.000323564, 0.636079, -0.00680943, -0.00498872, 2.53769e-06
0.888225, -0.000323564, 0.636079, -0.00690014, -0.00505518, 2.57149e-06
0.888225, -0.000323564, 0.636079, -0.00698472, -0.00511715, 2.60301e-06
0.888225, -0.000323564, 0.636079, -0.00706351, -0.00517487, 2.63238e-06
0.888225, -0.000323564, 0.636079, -0.00713683, -0.00522859, 2.6597e-06
0.888225, -0.000323564, 0.636079, -0.007205, -0.00527852, 2.6851e-06
0.888223, -0.000326632, 0.636081, 0.00711434, -0.00532628, 0.0105357
0.888223, -0.000326632, 0.636081, 0.0207936, -0.00537185, 0.0205979
0.888223, -0.000326632, 0.636081, 0.033782, -0.00541508, 0.0301519
0.888223, -0.000326632, 0.636081, 0.0460523, -0.00545586, 0.0391776
0.888223, -0.000326632, 0.636081, 0.057596, -0.00549418, 0.0476688
0.888223, -0.000326632, 0.636081, 0.0684185, -0.00553005, 0.0556294
0.888223, -0.000326632, 0.636081, 0.0785354, -0.00556353, 0.063071
0.888223, -0.000326632, 0.636081, 0.0879697, -0.0055947, 0.0700104
0.888223, -0.000326632, 0.636081, 0.0967493, -0.00562364, 0.0764681
0.888223, -0.000326632, 0.636081, 0.104905, -0.00565047, 0.0824672
0.888223, -0.000326632, 0.636081, 0.112471, -0.00567529, 0.0880318
0.888223, -0.000326632, 0.636081, 0.119479, -0.00569823, 0.0931868
0.888223, -0.000326632, 0.636081, 0.125965, -0.00571939, 0.097957
0.888223, -0.000326632, 0.636081, 0.131961, -0.00573889, 0.102367
0.888223, -0.000326632, 0.636081, 0.137498, -0.00575683, 0.10644
0.888223, -0.000326632, 0.636081, 0.14261, -0.00577333, 0.110199
0.888223, -0.000326632, 0.636081, 0.147324, -0.00578847, 0.113666
0.888223, -0.000326632, 0.636081, 0.151669, -0.00580236, 0.116862
0.888223, -0.000326632, 0.636081, 0.155672, -0.00581508, 0.119805
0.888223, -0.000326632, 0.636081, 0.159357, -0.00582673, 0.122516
0.888223, -0.000326632, 0.636081, 0.162748, -0.00583737, 0.12501
0.888223, -0.000326632, 0.636081, 0.165868, -0.00584708, 0.127303
